EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2005-11-04,2005-11-08,9.9,9.6,20,20,0,29,69,4,-369,-0.0373,9.9,0.0,9.6,-0.0303,0.514587626800826
2006-09-19,2006-10-04,16.3,16.9,23,24,0,51,98,15,502,0.0308,17.2,0.0552,16.3,0.0,0.28694811805719556
2007-11-21,2007-11-29,14.9,14.65,21,21,0,44,86,8,-336,-0.0226,14.9,0.0,14.4,-0.0336,0.2730731964003281
2008-09-09,2008-09-17,9.28,7.71,20,20,0,23,63,8,-1633,-0.176,9.28,0.0,8.28,-0.1078,0.2666503457221343
2008-09-23,2008-10-08,8.0,7.39,20,20,0,22,62,15,-672,-0.084,8.0,0.0,7.16,-0.105,0.610848548741084
2009-11-05,2009-11-26,14.0,14.8,20,21,0,44,85,21,715,0.0511,15.3,0.0929,14.0,0.0,0.33219247977382804
2011-03-22,2011-05-03,18.35,18.6,26,27,0,56,109,42,141,0.0077,19.25,0.049,18.35,0.0,0.3537343625260485
2011-11-29,2011-12-23,9.29,10.3,20,20,0,31,71,24,939,0.1011,10.1,0.0872,9.29,0.0,0.6049188790475564
2012-05-23,2012-05-25,8.81,8.45,20,20,0,25,65,2,-425,-0.0482,8.81,0.0,8.42,-0.0443,0.12222784945980703
2012-06-07,2012-06-28,8.12,8.45,20,20,0,25,65,21,265,0.0326,8.6,0.0591,8.12,0.0,0.1841944502164854
2013-04-18,2013-05-08,14.2,14.8,20,21,0,44,85,20,515,0.0363,15.15,0.0669,14.2,0.0,0.27912467782311023
2014-03-13,2014-03-25,14.35,13.05,20,20,0,39,79,12,-1379,-0.0961,14.35,0.0,13.1,-0.0871,0.2073343047943661
2015-04-09,2015-04-21,19.1,17.8,27,25,0,53,105,12,-1405,-0.0736,19.1,0.0,17.55,-0.0812,0.10862841281154312
2015-05-15,2015-05-19,14.5,13.7,21,20,0,41,82,4,-882,-0.0608,14.5,0.0,13.55,-0.0655,0.2714426330832125
2015-12-17,2016-01-14,12.45,11.55,20,20,0,35,75,28,-975,-0.0783,12.45,0.0,11.85,-0.0482,0.14882658685172978
2016-05-09,2016-05-27,13.45,14.15,20,20,0,42,82,18,618,0.0459,14.3,0.0632,13.45,0.0,0.11505998974420861
2016-12-29,2017-03-02,21.65,29.05,31,41,0,87,159,63,7241,0.3345,29.6,0.3672,21.65,0.0,0.10991289229594625
2018-05-22,2018-06-26,50.0,62.0,71,88,0,186,345,35,11655,0.2331,65.0,0.3,50.0,0.0,0.16832045247724414
2018-08-21,2018-08-28,43.3,39.65,62,57,0,119,238,7,-3888,-0.0898,43.3,0.0,37.5,-0.1339,0.36796297042541126
2019-11-14,2019-11-18,20.3,20.05,29,29,0,60,118,4,-368,-0.0181,20.4,0.0049,20.05,-0.0123,0.1378367847630364
2020-02-06,2020-02-24,19.35,21.0,28,30,0,63,121,18,1529,0.079,21.4,0.1059,19.35,0.0,0.25205967971569443
2020-09-30,2020-10-30,20.7,20.6,29,29,0,62,120,30,-220,-0.0106,21.0,0.0145,20.5,-0.0097,0.20267487443622012
