EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2004-09-09,2004-09-22,21.5,22.0,31,31,0,66,128,13,372,0.0173,22.1,0.0279,21.5,0.0,0.1274020410465453
2004-12-16,2005-01-06,16.0,13.85,23,20,0,42,85,21,-2235,-0.1397,16.0,0.0,14.0,-0.125,0.3976982064712997
2005-01-31,2005-02-15,11.3,10.2,20,20,0,31,71,15,-1171,-0.1036,11.3,0.0,10.1,-0.1062,0.4524845402057691
2006-01-02,2006-01-13,11.6,10.9,20,20,0,33,73,11,-773,-0.0666,11.6,0.0,11.1,-0.0431,0.12641992571441363
2006-02-07,2006-02-13,10.65,10.35,20,20,0,31,71,6,-371,-0.0348,10.65,0.0,10.15,-0.0469,0.18791688938961437
2006-06-05,2006-06-07,15.95,13.5,23,20,0,40,83,2,-2533,-0.1588,15.95,0.0,13.2,-0.1724,0.188609398675196
2006-06-13,2006-06-21,13.5,12.0,20,20,0,36,76,8,-1576,-0.1167,13.5,0.0,11.95,-0.1148,0.3167696315241826
2008-05-19,2008-05-28,8.8,8.6,20,20,0,26,66,9,-266,-0.0302,8.8,0.0,8.4,-0.0455,0.11684894228535914
2008-06-18,2008-06-23,7.89,7.8,20,20,0,23,63,5,-153,-0.0194,8.8,0.1153,7.89,0.0,0.1981826423105637
2011-02-16,2011-03-14,44.4,49.9,63,71,0,150,284,26,5216,0.1175,51.5,0.1599,44.4,0.0,0.14239982199045453
2011-08-16,2011-08-23,27.85,24.0,40,34,0,72,146,7,-3996,-0.1435,27.85,0.0,23.7,-0.149,0.5398057486668841
2012-04-11,2012-04-23,37.8,36.2,54,52,0,109,215,12,-1815,-0.048,37.8,0.0,35.45,-0.0622,0.3741126615951651
2012-11-27,2013-01-24,36.2,35.0,52,50,0,105,207,58,-1407,-0.0389,36.2,0.0,34.8,-0.0387,0.25607858492794766
2013-04-03,2013-04-09,30.7,29.2,44,42,0,88,174,6,-1674,-0.0545,30.7,0.0,28.35,-0.0765,0.19369945258723287
2013-07-12,2013-07-19,24.6,23.4,35,33,0,70,138,7,-1338,-0.0544,24.6,0.0,23.5,-0.0447,0.2266231480478147
2014-08-13,2014-08-19,38.05,37.0,54,53,0,111,218,6,-1268,-0.0333,38.05,0.0,36.0,-0.0539,0.14022825586845244
2016-01-30,2016-02-03,42.65,41.35,61,59,0,124,244,4,-1544,-0.0362,42.65,0.0,41.8,-0.0199,0.1807950288904503
2018-02-22,2018-03-26,29.9,31.6,43,45,0,95,183,32,1517,0.0507,31.95,0.0686,29.9,0.0,0.2765370545923398
2020-03-05,2020-03-10,31.75,28.6,45,41,0,86,172,5,-3322,-0.1046,31.75,0.0,29.6,-0.0677,0.12397323088990775
2020-08-25,2020-09-10,30.4,35.7,43,51,0,107,201,16,5099,0.1677,35.4,0.1645,30.4,0.0,0.1131394183213219
