EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2003-03-11,2003-03-26,54.5,58.5,78,83,0,176,337,15,3663,0.0672,60.0,0.1009,54.5,0.0,0.188229582002563
2003-08-14,2003-08-22,75.0,67.0,107,95,0,201,403,8,-8403,-0.112,75.0,0.0,65.0,-0.1333,0.1990634999660239
2003-11-21,2003-12-01,55.0,54.0,78,77,0,162,317,10,-1317,-0.0239,55.0,0.0,53.5,-0.0273,0.11443492517473075
2004-03-30,2004-04-27,55.0,51.0,78,73,0,153,304,28,-4304,-0.0783,55.0,0.0,51.0,-0.0727,0.17317650160032838
2004-10-06,2004-10-18,25.8,23.8,37,34,0,71,142,12,-2142,-0.083,25.8,0.0,23.6,-0.0853,0.15462315363334267
2004-11-01,2004-11-23,22.8,22.0,32,31,0,66,129,22,-929,-0.0407,23.3,0.0219,21.9,-0.0395,0.21332963357556856
2005-02-01,2005-03-09,21.5,21.45,31,31,0,64,126,36,-176,-0.0082,22.1,0.0279,21.35,-0.007,0.29160073300541156
2007-09-27,2007-10-08,33.0,31.4,47,45,0,94,186,11,-1786,-0.0541,33.0,0.0,30.9,-0.0636,0.18413985685743972
2008-01-28,2008-03-18,23.4,24.2,33,34,0,73,140,50,660,0.0282,24.55,0.0491,23.4,0.0,0.3158765276554123
2008-06-17,2008-06-23,22.55,20.8,32,30,0,62,124,6,-1874,-0.0831,22.55,0.0,21.3,-0.0554,0.29127259512432624
2008-10-31,2008-11-07,13.8,12.9,20,20,0,39,79,7,-979,-0.0709,13.8,0.0,13.45,-0.0254,0.3113141027760564
2009-08-14,2009-08-21,22.5,20.3,32,29,0,61,122,7,-2322,-0.1032,22.5,0.0,20.0,-0.1111,0.1802409195485104
2010-02-10,2010-05-06,19.1,18.2,27,26,0,55,108,85,-1008,-0.0528,19.1,0.0,18.1,-0.0524,0.32753840961917935
2010-05-14,2010-05-20,18.6,17.75,27,25,0,53,105,6,-955,-0.0513,18.6,0.0,17.5,-0.0591,0.22318577509575754
2011-08-16,2011-09-06,12.6,13.35,20,20,0,40,80,21,670,0.0532,13.4,0.0635,12.6,0.0,0.4355988666177695
2014-08-14,2014-09-15,43.5,40.0,62,57,0,120,239,32,-3739,-0.086,43.5,0.0,40.45,-0.0701,0.267665732288737
2015-06-22,2015-07-09,33.2,29.2,47,42,0,88,177,17,-4177,-0.1258,33.2,0.0,29.85,-0.1009,0.16844150303404293
2015-07-15,2015-07-22,31.5,30.0,45,43,0,90,178,7,-1678,-0.0533,31.5,0.0,29.85,-0.0524,0.1151317784426884
2015-08-03,2015-08-13,28.95,26.85,41,38,0,81,160,10,-2260,-0.0781,28.95,0.0,26.45,-0.0864,0.14804504322081224
2015-08-28,2022-07-11,24.8,106.5,35,152,0,320,507,2509,81193,3.2739,110.0,3.4355,24.8,0.0,0.36921983229044253
