EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2008-09-25,2008-10-09,20.0,17.25,28,25,0,52,105,14,-2855,-0.1427,20.0,0.0,17.8,-0.11,0.8244363103771639
2008-11-19,2008-11-21,14.35,13.2,20,20,0,40,80,2,-1230,-0.0857,15.2,0.0592,14.15,-0.0139,0.44354675926171017
2009-11-06,2009-12-21,40.8,39.3,58,56,0,118,232,45,-1732,-0.0425,40.8,0.0,39.0,-0.0441,0.19125779675398547
2011-02-10,2011-02-23,25.85,26.0,37,37,0,78,152,13,-2,-0.0001,28.0,0.0832,25.85,0.0,0.10468869145895843
2011-05-06,2011-05-19,23.0,23.0,33,33,0,69,135,13,-135,-0.0059,23.4,0.0174,22.9,-0.0043,0.24290120907481616
2011-08-16,2011-08-22,16.95,15.2,24,22,0,46,92,6,-1842,-0.1087,16.95,0.0,15.0,-0.115,0.3793359016067066
2011-09-30,2011-11-11,13.4,13.5,20,20,0,40,80,42,20,0.0015,13.7,0.0224,13.2,-0.0149,0.30520475374358313
2013-11-05,2013-11-08,75.4,72.9,107,104,0,219,430,3,-2930,-0.0389,75.4,0.0,73.3,-0.0279,0.11666901735038038
2015-05-12,2015-05-25,69.0,70.7,98,101,0,212,411,13,1289,0.0187,72.5,0.0507,69.0,0.0,0.1762731009746623
2015-12-02,2015-12-09,71.8,67.8,102,97,0,203,402,7,-4402,-0.0613,71.8,0.0,67.9,-0.0543,0.16814804638427816
2015-12-18,2016-01-05,59.0,58.3,84,83,0,175,342,18,-1042,-0.0177,60.9,0.0322,59.0,0.0,0.31516924469133945
2016-01-12,2016-03-08,55.5,67.1,79,96,0,201,376,56,11224,0.2022,69.5,0.2523,55.5,0.0,0.194937856220732
2016-04-27,2016-04-29,58.6,56.7,84,81,0,170,335,2,-2235,-0.0381,58.6,0.0,56.0,-0.0444,0.19334828446558228
2017-12-12,2018-01-19,51.0,53.6,73,76,0,161,310,38,2290,0.0449,54.7,0.0725,51.0,0.0,0.13189104511369565
2018-02-23,2018-03-08,47.0,46.1,67,66,0,138,271,13,-1171,-0.0249,47.0,0.0,45.4,-0.034,0.25545684899544674
2018-05-02,2018-05-08,42.8,39.0,61,56,0,117,234,6,-4034,-0.0943,42.8,0.0,38.9,-0.0911,0.18225124075663457
2018-09-13,2018-10-15,32.8,36.7,47,52,0,110,209,32,3691,0.1125,32.8,0.0,30.8,-0.061,0.20765327420683333
2019-09-20,2019-09-26,27.95,27.65,40,39,0,83,162,6,-462,-0.0165,28.1,0.0054,26.8,-0.0411,0.13321935094936554
2021-05-20,2021-06-10,36.0,36.7,51,52,0,110,213,21,487,0.0135,37.65,0.0458,36.0,0.0,0.48952788809929015
2021-08-24,2021-09-03,35.0,36.6,50,52,0,110,212,10,1388,0.0397,37.8,0.08,35.0,0.0,0.19892888375075524
