EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2003-11-06,2004-01-02,18.2,20.2,26,29,0,61,116,57,1884,0.1035,20.5,0.1264,18.2,0.0,0.3929702986929482
2004-08-20,2004-09-17,16.2,17.5,23,25,0,52,100,28,1200,0.0741,18.2,0.1235,16.2,0.0,0.40785725587605404
2004-12-29,2004-12-31,19.4,19.0,28,27,0,57,112,2,-512,-0.0264,19.5,0.0052,18.8,-0.0309,0.10863808651256845
2005-04-26,2005-06-01,18.3,17.55,26,25,0,53,104,36,-854,-0.0467,18.3,0.0,17.4,-0.0492,0.3496260793695021
2005-10-03,2005-10-18,16.3,15.6,23,22,0,47,92,15,-792,-0.0486,16.3,0.0,15.3,-0.0613,0.10654751754358882
2005-11-01,2005-12-05,14.2,14.2,20,20,0,43,83,34,-83,-0.0058,14.7,0.0352,14.2,0.0,0.37804622879732186
2010-05-11,2010-11-09,20.65,20.35,29,29,0,61,119,182,-419,-0.0203,21.0,0.0169,20.35,-0.0145,0.2669062728339684
2012-04-10,2012-04-18,11.2,10.6,20,20,0,32,72,8,-672,-0.06,11.2,0.0,10.6,-0.0536,0.0990978053577598
2013-11-18,2013-12-04,16.3,16.65,23,24,0,50,97,16,253,0.0155,16.85,0.0337,16.3,0.0,0.10434142035901028
2015-11-17,2016-01-07,13.85,13.15,20,20,0,39,79,51,-779,-0.0562,13.85,0.0,13.3,-0.0397,0.11483144888970287
2020-01-14,2020-01-31,19.8,16.1,28,23,0,48,99,17,-3799,-0.1919,19.8,0.0,16.5,-0.1667,0.10195208508394416
2020-03-26,2020-06-01,12.85,15.05,20,21,0,45,86,67,2114,0.1645,13.0,0.0117,12.65,-0.0156,0.597814071178292
2020-11-05,2020-11-09,15.35,15.35,22,22,0,46,90,4,-90,-0.0059,15.45,0.0065,15.25,-0.0065,0.10043095146035497
2021-05-20,2021-06-10,19.8,20.8,28,30,0,62,120,21,880,0.0444,21.4,0.0808,19.8,0.0,0.3742816805004603
2021-08-25,2021-09-06,23.1,22.8,33,32,0,68,133,12,-433,-0.0187,23.55,0.0195,22.7,-0.0173,0.08761720901353653
2022-03-11,2022-03-28,23.35,23.05,33,33,0,69,135,17,-435,-0.0186,23.8,0.0193,23.3,-0.0021,0.15077122102410945
2022-06-29,2022-07-01,19.4,18.6,28,27,0,56,111,2,-911,-0.047,19.4,0.0,18.7,-0.0361,0.16359678803261102
