EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2004-05-06,2004-05-14,29.0,29.0,41,41,0,87,169,8,-169,-0.0058,29.5,0.0172,29.0,0.0,0.16828703296345138
2004-07-28,2004-08-04,23.0,22.0,33,31,0,66,130,7,-1130,-0.0491,23.0,0.0,20.4,-0.113,0.3766771991119984
2004-11-01,2004-11-03,21.1,20.6,30,29,0,62,121,2,-621,-0.0294,21.3,0.0095,21.1,0.0,0.10763558995566158
2005-01-21,2005-01-27,20.1,21.3,29,30,0,64,123,6,1077,0.0536,21.0,0.0448,20.1,0.0,0.09634191852562513
2007-11-16,2008-01-21,51.3,57.1,73,81,0,171,325,66,5475,0.1067,57.9,0.1287,51.3,0.0,0.7748165624994114
2010-02-10,2010-03-26,65.0,67.5,93,96,0,202,391,44,2109,0.0324,67.8,0.0431,65.0,0.0,0.18879164951782923
2010-05-11,2010-05-26,65.0,61.2,93,87,0,184,364,15,-4164,-0.0641,65.0,0.0,61.1,-0.06,0.11852253154383896
2010-11-08,2010-12-03,66.5,67.2,95,96,0,202,393,25,307,0.0046,68.3,0.0271,66.5,0.0,0.11672551678655885
2013-01-22,2013-02-06,67.1,68.8,96,98,0,206,400,15,1300,0.0194,69.1,0.0298,67.1,0.0,0.17098225228251374
2013-04-22,2013-04-24,71.6,70.4,102,100,0,211,413,2,-1613,-0.0225,71.6,0.0,70.0,-0.0223,0.11919450256079678
2015-08-07,2015-08-20,76.9,78.0,110,111,0,234,455,13,645,0.0084,78.8,0.0247,75.4,-0.0195,0.26287527694376966
2016-05-17,2016-06-03,81.6,84.6,116,121,0,254,491,17,2509,0.0307,86.8,0.0637,81.6,0.0,0.14448155901600712
2016-11-16,2016-11-24,72.7,71.3,104,102,0,214,420,8,-1820,-0.025,72.7,0.0,70.2,-0.0344,0.1980066959593958
2017-05-16,2017-06-08,70.6,70.6,101,101,0,212,414,23,-414,-0.0059,71.0,0.0057,70.5,-0.0014,0.10735256704390261
2017-08-17,2017-08-29,58.7,61.1,84,87,0,183,354,12,2046,0.0349,61.8,0.0528,58.7,0.0,0.302936524025623
2018-10-23,2018-10-29,80.3,75.1,114,107,0,225,446,6,-5646,-0.0703,80.3,0.0,74.9,-0.0672,0.16465334470196868
2021-05-24,2021-08-24,83.8,82.0,119,117,0,246,482,92,-2282,-0.0272,83.8,0.0,77.2,-0.0788,0.16524696290597474
