EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2003-01-27,2003-02-10,66.5,63.5,95,90,0,190,375,14,-3375,-0.0508,66.5,0.0,62.0,-0.0677,0.25404382992326213
2004-10-04,2004-10-15,66.5,64.0,95,91,0,192,378,11,-2878,-0.0433,66.5,0.0,64.0,-0.0376,0.10545626167510735
2008-07-07,2008-07-17,48.0,44.5,68,63,0,134,265,10,-3765,-0.0784,48.0,0.0,44.05,-0.0823,0.3833443243734864
2008-09-23,2008-10-01,39.4,39.0,56,56,0,117,229,8,-629,-0.016,39.4,0.0,36.4,-0.0761,0.30590959292273423
2009-11-12,2009-12-11,60.4,60.0,86,85,0,180,351,29,-751,-0.0124,60.8,0.0066,59.0,-0.0232,0.1464716900951002
2010-04-15,2010-04-29,68.0,66.6,97,95,0,200,392,14,-1792,-0.0264,68.0,0.0,66.0,-0.0294,0.09423941435566308
2015-07-16,2015-07-24,21.2,20.1,30,29,0,60,119,8,-1219,-0.0575,21.2,0.0,20.1,-0.0519,0.1120266729858137
2016-05-12,2016-05-16,21.35,20.25,30,29,0,61,120,4,-1220,-0.0571,21.35,0.0,20.4,-0.0445,0.12359055596694701
2018-02-09,2018-07-09,29.95,32.3,43,46,0,97,186,150,2164,0.0723,33.0,0.1018,29.95,0.0,0.2274828430738518
2021-08-03,2021-08-19,76.9,79.1,110,113,0,237,460,16,1740,0.0226,80.3,0.0442,75.4,-0.0195,0.17588968247201486
2022-06-28,2022-07-04,79.5,74.6,113,106,0,224,443,6,-5343,-0.0672,79.5,0.0,73.0,-0.0818,0.3545711523188968
